order_id,amount,fee,tax,currency,created_at,status
order_74813300,3444.47,68.89,12.4,INR,2026-08-31T07:20:20,created
order_56454948,4927.52,98.55,17.74,INR,2026-08-31T07:46:20,created
order_80516709,948.37,18.97,3.41,INR,2026-08-31T08:08:20,created
order_50383806,4891.14,97.82,17.61,INR,2026-08-31T08:59:20,created
order_14463406,1225.15,24.5,4.41,INR,2026-08-31T09:06:20,created
order_81488315,3382.6,67.65,12.18,INR,2026-08-31T09:44:20,created
order_65532722,490.61,9.81,1.77,INR,2026-08-31T09:52:20,created
order_508844,215.89,4.32,0.78,INR,2026-08-31T10:01:20,created
order_15297066,1165.12,23.3,4.19,INR,2026-08-31T10:54:20,created
order_78265911,342.59,6.85,1.23,INR,2026-08-31T11:01:20,created
order_53590601,2994.68,59.89,10.78,INR,2026-08-31T11:30:20,created
order_73086577,2619.74,52.39,9.43,INR,2026-08-31T11:48:20,created
order_45568744,1871.54,37.43,6.74,INR,2026-08-31T12:30:20,created
order_41676217,253.76,5.08,0.91,INR,2026-08-31T13:05:20,created
order_16328974,235.84,4.72,0.85,INR,2026-08-31T13:49:20,created
order_65538538,2650.07,53.0,9.54,INR,2026-08-31T14:49:20,created
order_17792163,4272.47,85.45,15.38,INR,2026-08-31T15:33:20,created
order_6036806,4213.49,84.27,15.17,INR,2026-08-31T16:24:20,created
order_3719630,1827.87,36.56,6.58,INR,2026-08-31T17:20:20,created
order_2682296,2213.05,44.26,7.97,INR,2026-08-31T17:44:20,created
order_7619634,853.59,17.07,3.07,INR,2026-08-31T17:51:20,created
order_19587023,4913.58,98.27,17.69,INR,2026-08-31T18:42:20,created
order_79341401,3924.73,78.49,14.13,INR,2026-08-31T18:55:20,created
order_73253766,1361.46,27.23,4.9,INR,2026-08-31T19:12:20,created
order_1246249,4441.93,88.84,15.99,INR,2026-08-31T19:47:20,created
order_69759752,2294.54,45.89,8.26,INR,2026-08-31T20:27:20,created
order_49467089,326.68,6.53,1.18,INR,2026-08-31T20:54:20,created
order_11055988,913.67,18.27,3.29,INR,2026-08-31T21:17:20,created
order_83999949,2583.71,51.67,9.3,INR,2026-08-31T21:57:20,created
order_17866314,2931.5,58.63,10.55,INR,2026-08-31T22:41:20,created
order_1532623,2224.57,44.49,8.01,INR,2026-08-31T22:58:20,created
order_36787654,565.28,11.31,2.04,INR,2026-08-31T23:11:20,created
order_29276680,2219.94,44.4,7.99,INR,2026-08-31T23:47:20,created
order_5344121,1022.59,20.45,3.68,INR,2026-09-01T00:23:20,created
order_30734760,1546.95,30.94,5.57,INR,2026-09-01T01:16:20,created
order_10265834,4388.97,87.78,15.8,INR,2026-09-01T01:23:20,created
order_21149535,2982.28,59.65,10.74,INR,2026-09-01T01:34:20,created
order_36112407,2344.58,46.89,8.44,INR,2026-09-01T01:43:20,created
order_16635911,2443.28,48.87,8.8,INR,2026-09-01T01:48:20,created
order_49829062,4733.14,94.66,17.04,INR,2026-09-01T02:13:20,created
order_35685560,4586.69,91.73,16.51,INR,2026-09-01T03:06:20,created
order_87104468,3191.53,63.83,11.49,INR,2026-09-01T03:53:20,created
order_64515283,1502.86,30.06,5.41,INR,2026-09-01T04:04:20,created
order_9449710,259.72,5.19,0.93,INR,2026-09-01T04:41:20,created
order_17207874,4530.48,90.61,16.31,INR,2026-09-01T04:52:20,created
order_70668377,4418.15,88.36,15.9,INR,2026-09-01T05:05:20,created
order_31770041,1523.55,30.47,5.48,INR,2026-09-01T05:43:20,created
order_64490465,2654.1,53.08,9.55,INR,2026-09-01T06:27:20,created
order_7175148,4459.58,89.19,16.05,INR,2026-09-01T06:54:20,created
order_49795199,2577.89,51.56,9.28,INR,2026-09-01T07:11:20,created
order_39678789,312.86,6.26,1.13,INR,2026-09-01T08:06:20,created
order_96006199,398.12,7.96,1.43,INR,2026-09-01T08:12:20,created
order_47698737,2476.49,49.53,8.92,INR,2026-09-01T08:29:20,created
order_14048664,3510.13,70.2,12.64,INR,2026-09-01T08:54:20,created
order_28038493,4106.19,82.12,14.78,INR,2026-09-01T09:20:20,created
order_56649343,1312.3,26.25,4.72,INR,2026-09-01T09:58:20,created
order_47237595,3515.59,70.31,12.66,INR,2026-09-01T10:15:20,created
order_39488887,665.78,13.32,2.4,INR,2026-09-01T10:41:20,created
order_57154994,1496.38,29.93,5.39,INR,2026-09-01T11:30:20,created
order_46207344,667.67,13.35,2.4,INR,2026-09-01T12:20:20,created
order_47842436,4220.18,84.4,15.19,INR,2026-09-01T13:08:20,created
order_95495936,2562.83,51.26,9.23,INR,2026-09-01T13:38:20,created
order_83934218,1613.52,32.27,5.81,INR,2026-09-01T14:09:20,created
order_22610188,180.56,3.61,0.65,INR,2026-09-01T14:15:20,created
order_12362455,335.23,6.7,1.21,INR,2026-09-01T15:02:20,created
order_44702045,2349.16,46.98,8.46,INR,2026-09-01T16:00:20,created
order_33191278,3846.05,76.92,13.85,INR,2026-09-01T16:45:20,created
order_51610126,1974.81,39.5,7.11,INR,2026-09-01T17:40:20,created
order_39714073,1201.47,24.03,4.33,INR,2026-09-01T18:36:20,created
order_14179263,4916.34,98.33,17.7,INR,2026-09-01T19:28:20,created
order_37933093,1697.34,33.95,6.11,INR,2026-09-01T20:03:20,created
order_72093525,3110.44,62.21,11.2,INR,2026-09-01T20:35:20,created
order_47213583,4538.19,90.76,16.34,INR,2026-09-01T20:55:20,created
order_90198619,1825.6,36.51,6.57,INR,2026-09-01T21:21:20,created
order_20278216,1329.01,26.58,4.78,INR,2026-09-01T22:17:20,created
order_98554682,3451.36,69.03,12.43,INR,2026-09-01T22:30:20,created
order_78233255,1739.68,34.79,6.26,INR,2026-09-01T23:02:20,created
order_54406689,2806.45,56.13,10.1,INR,2026-09-01T23:48:20,created
order_47356549,3995.63,79.91,14.38,INR,2026-09-02T00:14:20,created
order_20846354,580.35,11.61,2.09,INR,2026-09-02T01:01:20,created
order_95091301,807.97,16.16,2.91,INR,2026-09-02T01:26:20,created
order_51816090,4994.66,99.89,17.98,INR,2026-09-02T01:32:20,created
order_69713944,1158.18,23.16,4.17,INR,2026-09-02T02:29:20,created
order_86143209,4651.16,93.02,16.74,INR,2026-09-02T03:01:20,created
order_50062513,2921.62,58.43,10.52,INR,2026-09-02T03:23:20,created
order_7398786,1991.47,39.83,7.17,INR,2026-09-02T04:02:20,created
order_98628384,4624.1,92.48,16.65,INR,2026-09-02T04:27:20,created
order_35035299,4322.18,86.44,15.56,INR,2026-09-02T05:22:20,created
order_63373914,1929.27,38.59,6.95,INR,2026-09-02T06:12:20,created
order_11056105,514.63,10.29,1.85,INR,2026-09-02T06:32:20,created
order_59006162,2854.52,57.09,10.28,INR,2026-09-02T07:11:20,created
order_40426720,2365.43,47.31,8.52,INR,2026-09-02T07:22:20,created
order_72349013,512.26,10.25,1.84,INR,2026-09-02T07:30:20,created
order_54320165,1899.55,37.99,6.84,INR,2026-09-02T07:35:20,created
order_27835991,4490.89,89.82,16.17,INR,2026-09-02T08:31:20,created
order_35745010,86.08,1.72,0.31,INR,2026-09-02T09:24:20,created
order_84009422,4065.64,81.31,14.64,INR,2026-09-02T10:03:20,created
order_44305615,4658.88,93.18,16.77,INR,2026-09-02T11:01:20,created
order_84153803,590.17,11.8,2.12,INR,2026-09-02T11:21:20,created
order_56857006,2408.96,48.18,8.67,INR,2026-09-02T11:27:20,created
order_8346071,4172.47,83.45,15.02,INR,2026-09-02T12:11:20,created
order_24665294,3080.33,61.61,11.09,INR,2026-09-02T13:10:20,created
order_12556754,1164.57,23.29,4.19,INR,2026-09-02T14:06:20,created
order_29227631,4403.93,88.08,15.85,INR,2026-09-02T14:23:20,created
order_87956506,824.1,16.48,2.97,INR,2026-09-02T15:18:20,created
order_85542276,4713.48,94.27,16.97,INR,2026-09-02T16:07:20,created
order_40869840,2894.1,57.88,10.42,INR,2026-09-02T16:23:20,created
order_74051226,2719.51,54.39,9.79,INR,2026-09-02T17:21:20,created
order_65448357,4074.4,81.49,14.67,INR,2026-09-02T18:13:20,created
order_24560377,3369.18,67.38,12.13,INR,2026-09-02T18:43:20,created
order_45537335,3000.03,60.0,10.8,INR,2026-09-02T19:00:20,created
order_51463184,4633.07,92.66,16.68,INR,2026-09-02T19:14:20,created
order_26610633,3021.08,60.42,10.88,INR,2026-09-02T19:38:20,created
order_46453448,3367.95,67.36,12.12,INR,2026-09-02T20:14:20,created
order_68625778,4990.86,99.82,17.97,INR,2026-09-02T20:19:20,created
order_1589930,3367.51,67.35,12.12,INR,2026-09-02T20:52:20,created
order_51070551,2788.16,55.76,10.04,INR,2026-09-02T21:22:20,created
order_20368347,1047.8,20.96,3.77,INR,2026-09-02T21:29:20,created
order_53053879,2837.92,56.76,10.22,INR,2026-09-02T22:12:20,created
order_95551241,1736.76,34.74,6.25,INR,2026-09-02T22:27:20,created
order_13431308,2538.44,50.77,9.14,INR,2026-09-02T22:36:20,created
