payment_id,order_id,method,captured_at,amount
pay_47956902,order_30734760,card,2026-09-01T01:21:20,1546.95
pay_50473709,order_10265834,netbanking,2026-09-01T01:26:20,4388.97
pay_24135630,order_21149535,upi,2026-09-01T01:43:20,2982.28
pay_11792518,order_36112407,upi,2026-09-01T01:49:20,2344.58
pay_13787047,order_16635911,card,2026-09-01T01:50:20,2443.28
pay_85697204,order_49829062,netbanking,2026-09-01T02:21:20,4733.14
pay_54675344,order_35685560,upi,2026-09-01T03:07:20,4586.69
pay_19713988,order_87104468,upi,2026-09-01T03:56:20,3191.53
pay_64031476,order_64515283,card,2026-09-01T04:14:20,1502.86
pay_83012240,order_9449710,netbanking,2026-09-01T04:47:20,259.72
pay_17856144,order_17207874,netbanking,2026-09-01T04:53:20,4530.48
pay_40570506,order_70668377,netbanking,2026-09-01T05:12:20,4418.15
pay_58163012,order_31770041,upi,2026-09-01T05:51:20,1523.55
pay_47998312,order_64490465,upi,2026-09-01T06:28:20,2654.1
pay_27027889,order_7175148,card,2026-09-01T07:00:20,4459.58
pay_35686649,order_49795199,netbanking,2026-09-01T07:17:20,2577.89
pay_59715046,order_39678789,card,2026-09-01T08:11:20,312.86
pay_20807505,order_96006199,card,2026-09-01T08:21:20,398.12
pay_42577238,order_47698737,upi,2026-09-01T08:38:20,2476.49
pay_20725556,order_14048664,upi,2026-09-01T08:59:20,3510.13
pay_19244824,order_28038493,card,2026-09-01T09:29:20,4106.19
pay_1148187,order_56649343,card,2026-09-01T10:06:20,1312.3
pay_74512984,order_47237595,upi,2026-09-01T10:25:20,3515.59
pay_44537549,order_39488887,card,2026-09-01T10:44:20,665.78
pay_37489943,order_57154994,upi,2026-09-01T11:37:20,1496.38
pay_63181029,order_46207344,card,2026-09-01T12:29:20,667.67
pay_77001806,order_47842436,card,2026-09-01T13:14:20,4220.18
pay_81505814,order_95495936,card,2026-09-01T13:46:20,2562.83
pay_8633497,order_83934218,card,2026-09-01T14:18:20,1613.52
pay_92039888,order_22610188,netbanking,2026-09-01T14:16:20,180.56
pay_6107823,order_12362455,upi,2026-09-01T15:07:20,335.23
pay_45100421,order_44702045,netbanking,2026-09-01T16:10:20,2349.16
pay_1606688,order_33191278,upi,2026-09-01T16:46:20,3846.05
pay_35759405,order_51610126,netbanking,2026-09-01T17:44:20,1974.81
pay_24359110,order_39714073,upi,2026-09-01T18:44:20,1201.47
pay_76230232,order_14179263,netbanking,2026-09-01T19:31:20,4916.34
pay_98088910,order_37933093,netbanking,2026-09-01T20:13:20,1697.34
pay_5390589,order_72093525,netbanking,2026-09-01T20:43:20,3110.44
pay_31863888,order_47213583,netbanking,2026-09-01T21:05:20,4538.19
pay_38982405,order_90198619,upi,2026-09-01T21:24:20,1825.6
pay_71175927,order_20278216,upi,2026-09-01T22:21:20,1329.01
pay_90362504,order_98554682,upi,2026-09-01T22:40:20,3451.36
pay_27221330,order_78233255,card,2026-09-01T23:12:20,1739.68
pay_6442145,order_54406689,netbanking,2026-09-01T23:55:20,2806.45
pay_11946926,order_47356549,netbanking,2026-09-02T00:22:20,3995.63
pay_8524260,order_20846354,netbanking,2026-09-02T01:08:20,580.35
pay_4498001,order_95091301,upi,2026-09-02T01:29:20,807.97
pay_93501499,order_51816090,netbanking,2026-09-02T01:41:20,4994.66
pay_30236053,order_69713944,upi,2026-09-02T02:35:20,1158.18
pay_93075771,order_86143209,upi,2026-09-02T03:10:20,4651.16
pay_4981056,order_50062513,card,2026-09-02T03:26:20,2921.62
pay_7933482,order_7398786,card,2026-09-02T04:09:20,1991.47
pay_62665920,order_98628384,card,2026-09-02T04:31:20,4624.1
pay_50822519,order_35035299,netbanking,2026-09-02T05:24:20,4322.18
pay_79844208,order_63373914,upi,2026-09-02T06:18:20,1929.27
pay_32988343,order_11056105,card,2026-09-02T06:37:20,514.63
pay_27441073,order_59006162,card,2026-09-02T07:19:20,2854.52
pay_69677585,order_40426720,upi,2026-09-02T07:23:20,2365.43
pay_81582170,order_72349013,upi,2026-09-02T07:31:20,512.26
pay_79468940,order_54320165,card,2026-09-02T07:41:20,1899.55
pay_49390579,order_27835991,netbanking,2026-09-02T08:33:20,4490.89
pay_5924990,order_35745010,card,2026-09-02T09:33:20,86.08
pay_63644457,order_84009422,netbanking,2026-09-02T10:11:20,4065.64
pay_5524880,order_44305615,card,2026-09-02T11:03:20,4658.88
pay_82891962,order_84153803,card,2026-09-02T11:28:20,590.17
pay_5038959,order_56857006,upi,2026-09-02T11:30:20,2408.96
pay_29769269,order_8346071,upi,2026-09-02T12:17:20,4172.47
pay_70500103,order_24665294,card,2026-09-02T13:13:20,3080.33
pay_47996634,order_12556754,upi,2026-09-02T14:11:20,1164.57
pay_83449689,order_29227631,upi,2026-09-02T14:32:20,4403.93
pay_85150274,order_87956506,upi,2026-09-02T15:28:20,824.1
pay_97736796,order_85542276,netbanking,2026-09-02T16:10:20,4713.48
pay_79899630,order_40869840,card,2026-09-02T16:24:20,2894.1
pay_48206311,order_74051226,upi,2026-09-02T17:30:20,2719.51
pay_22769555,order_65448357,netbanking,2026-09-02T18:15:20,4074.4
pay_40214356,order_24560377,upi,2026-09-02T18:53:20,3369.18
pay_58650507,order_45537335,netbanking,2026-09-02T19:10:20,3000.03
pay_26097184,order_51463184,netbanking,2026-09-02T19:15:20,4633.07
pay_4693484,order_26610633,card,2026-09-02T19:41:20,3021.08
pay_21789050,order_46453448,card,2026-09-02T20:24:20,3367.95
pay_98409746,order_68625778,upi,2026-09-02T20:28:20,4990.86
pay_18701120,order_1589930,upi,2026-09-02T20:56:20,3367.51
pay_26599117,order_51070551,card,2026-09-02T21:31:20,2788.16
pay_35559859,order_20368347,card,2026-09-02T21:34:20,1047.8
pay_62303602,order_53053879,card,2026-09-02T22:16:20,2837.92
pay_64591256,order_95551241,card,2026-09-02T22:35:20,1736.76
pay_73562315,order_13431308,upi,2026-09-02T22:42:20,2538.44
