payment_id,order_id,method,captured_at,amount
pay_38105546,order_55435235,upi,2026-09-04T00:12:51,3601.78
pay_47618963,order_97928546,upi,2026-09-04T01:10:51,4990.54
pay_22540508,order_35424421,netbanking,2026-09-04T02:05:51,863.7
pay_93279118,order_73715860,card,2026-09-04T03:00:51,3744.34
pay_98142972,order_78120862,card,2026-09-04T03:38:51,3891.06
pay_9265062,order_12902829,card,2026-09-04T03:50:51,4037.31
pay_71416328,order_96343776,netbanking,2026-09-04T04:12:51,2441.56
pay_23053502,order_22340828,upi,2026-09-04T04:44:51,2275.15
pay_58030590,order_89418509,card,2026-09-04T05:08:51,807.12
pay_31830764,order_85664639,card,2026-09-04T05:53:51,3384.37
pay_51907767,order_43299664,upi,2026-09-04T06:31:51,234.64
pay_88559824,order_48691646,card,2026-09-04T06:46:51,903.05
pay_64413330,order_36694530,upi,2026-09-04T07:03:51,717.78
pay_96626815,order_23296379,upi,2026-09-04T07:52:51,3829.29
pay_90360563,order_7233061,upi,2026-09-04T07:54:51,1323.4
pay_34511003,order_29505508,netbanking,2026-09-04T08:05:51,4190.12
pay_77275737,order_32609942,netbanking,2026-09-04T08:51:51,320.22
pay_31126886,order_62835838,card,2026-09-04T09:36:51,338.01
pay_57999972,order_68259599,card,2026-09-04T10:34:51,1579.85
pay_21704868,order_74369122,netbanking,2026-09-04T10:59:51,3667.9
pay_28523969,order_49880888,card,2026-09-04T11:07:51,2390.08
pay_11623034,order_84534988,netbanking,2026-09-04T12:05:51,236.87
pay_41041770,order_7295588,netbanking,2026-09-04T12:14:51,2931.92
pay_96305359,order_54679419,card,2026-09-04T12:32:51,1093.09
pay_68487448,order_23999788,upi,2026-09-04T12:48:51,3133.19
pay_8760847,order_75593696,netbanking,2026-09-04T13:09:51,211.73
pay_97069558,order_9266891,upi,2026-09-04T13:52:51,3150.37
pay_22063212,order_85035233,netbanking,2026-09-04T14:45:51,3671.79
pay_77869927,order_61040248,card,2026-09-04T15:38:51,3907.21
pay_90168976,order_98879513,card,2026-09-04T16:28:51,1996.85
pay_76803963,order_66348976,upi,2026-09-04T17:29:51,264.91
pay_19972415,order_63213644,card,2026-09-04T18:12:51,3893.99
pay_21042773,order_95693406,card,2026-09-04T19:01:51,2500.61
pay_64846338,order_43576306,netbanking,2026-09-04T20:00:51,1820.11
pay_69948023,order_47969028,netbanking,2026-09-04T20:47:51,4302.85
pay_56690471,order_26532619,upi,2026-09-04T21:08:51,3831.89
pay_60334335,order_32667677,card,2026-09-04T21:38:51,122.06
pay_59576587,order_55493048,upi,2026-09-04T22:34:51,1403.36
pay_41488559,order_26462708,card,2026-09-04T22:42:51,764.31
pay_20528950,order_84279631,upi,2026-09-04T22:57:51,4892.21
pay_6573440,order_71204593,card,2026-09-04T23:24:51,2511.81
pay_99635742,order_71271392,upi,2026-09-05T00:25:51,510.61
pay_90410320,order_82695105,card,2026-09-05T01:01:51,4228.71
pay_1242325,order_73974216,netbanking,2026-09-05T01:47:51,1781.96
pay_54756482,order_8322462,netbanking,2026-09-05T02:26:51,4252.44
pay_5006416,order_26872824,upi,2026-09-05T02:35:51,3133.66
pay_78995324,order_87866976,netbanking,2026-09-05T02:56:51,1634.71
pay_37663049,order_89591759,upi,2026-09-05T03:04:51,2308.68
pay_23130289,order_48246346,netbanking,2026-09-05T03:55:51,709.99
pay_35641367,order_96646346,netbanking,2026-09-05T04:55:51,3721.07
pay_9394732,order_64278536,netbanking,2026-09-05T05:39:51,4940.61
pay_18106700,order_49910787,netbanking,2026-09-05T06:28:51,4477.75
pay_7400634,order_48633259,upi,2026-09-05T07:16:51,4988.86
pay_4127328,order_12857891,card,2026-09-05T08:01:51,3463.57
pay_34527907,order_58347487,card,2026-09-05T09:28:51,142.1
pay_36377010,order_2244949,upi,2026-09-05T09:42:51,344.96
pay_6101088,order_14169752,netbanking,2026-09-05T09:54:51,4413.17
pay_90111186,order_25272762,netbanking,2026-09-05T10:33:51,636.16
pay_7327034,order_30245559,netbanking,2026-09-05T10:54:51,1822.62
pay_94391192,order_1970034,card,2026-09-05T11:05:51,181.4
pay_73609125,order_62122777,card,2026-09-05T11:25:51,3304.8
pay_7809342,order_71194699,card,2026-09-05T12:13:51,4855.88
pay_6622603,order_43725386,netbanking,2026-09-05T12:55:51,2480.98
pay_41481448,order_26104521,upi,2026-09-05T13:42:51,3390.71
pay_47477918,order_61933110,card,2026-09-05T14:44:51,4791.0
pay_52056117,order_597623,upi,2026-09-05T14:51:51,1152.87
pay_98098163,order_62724835,card,2026-09-05T15:10:51,2575.11
pay_4282116,order_40834214,card,2026-09-05T15:37:51,4926.95
pay_63450456,order_39430380,netbanking,2026-09-05T15:58:51,4003.2
pay_9416325,order_91200287,upi,2026-09-05T16:16:51,3810.75
pay_5066982,order_49754329,card,2026-09-05T16:54:51,884.47
pay_91955120,order_98756060,netbanking,2026-09-05T17:42:51,1323.24
pay_5471011,order_28778265,netbanking,2026-09-05T18:06:51,1833.37
pay_78142378,order_40966380,netbanking,2026-09-05T19:05:51,459.46
pay_39721143,order_25187027,card,2026-09-05T19:16:51,450.21
pay_28283014,order_13363869,card,2026-09-05T19:47:51,4568.23
pay_85249729,order_19473591,netbanking,2026-09-05T19:56:51,1290.63
pay_19729992,order_42208808,card,2026-09-05T20:38:51,505.22
pay_83599806,order_39223816,upi,2026-09-05T21:06:51,1246.42
pay_22073451,order_35527357,card,2026-09-05T21:56:51,3911.74
pay_4385150,order_14252685,upi,2026-09-05T22:55:51,3394.59
pay_45854200,order_94173118,netbanking,2026-09-05T23:02:51,4679.79
pay_88049220,order_85403120,card,2026-09-05T23:46:51,2867.16
pay_84065705,order_61186421,netbanking,2026-09-06T00:24:51,1134.74
pay_98203818,order_17577131,upi,2026-09-06T00:40:51,3104.89
pay_88729466,order_91133080,card,2026-09-06T00:48:51,4549.36
pay_82455097,order_60036254,netbanking,2026-09-06T01:23:51,1349.76
pay_52788257,order_47828063,upi,2026-09-06T01:31:51,4932.58
pay_17975638,order_48050911,upi,2026-09-06T02:15:51,4357.09
