order_id,amount,fee,tax,currency,created_at,status
order_92173126,586.38,11.73,2.11,INR,2026-08-28T23:53:44,created
order_61626136,4352.14,87.04,15.67,INR,2026-08-29T00:29:44,created
order_50063885,3564.7,71.29,12.83,INR,2026-08-29T01:08:44,created
order_10045954,1352.85,27.06,4.87,INR,2026-08-29T01:25:44,created
order_36158722,2799.69,55.99,10.08,INR,2026-08-29T02:00:44,created
order_2831277,3786.81,75.74,13.63,INR,2026-08-29T02:57:44,created
order_80287613,3606.99,72.14,12.99,INR,2026-08-29T03:04:44,created
order_62347252,3535.33,70.71,12.73,INR,2026-08-29T03:29:44,created
order_15363773,4023.69,80.47,14.48,INR,2026-08-29T03:48:44,created
order_33020623,4085.8,81.72,14.71,INR,2026-08-29T04:11:44,created
order_20586844,3934.14,78.68,14.16,INR,2026-08-29T05:10:44,created
order_39262556,380.8,7.62,1.37,INR,2026-08-29T05:41:44,created
order_61741020,4296.6,85.93,15.47,INR,2026-08-29T06:36:44,created
order_96278713,4466.82,89.34,16.08,INR,2026-08-29T07:00:44,created
order_36102291,3395.81,67.92,12.23,INR,2026-08-29T07:13:44,created
order_66369510,3819.14,76.38,13.75,INR,2026-08-29T07:57:44,created
order_67721942,1238.72,24.77,4.46,INR,2026-08-29T08:34:44,created
order_7064863,4114.78,82.3,14.81,INR,2026-08-29T09:32:44,created
order_98633170,3745.0,74.9,13.48,INR,2026-08-29T10:13:44,created
order_95632380,4908.57,98.17,17.67,INR,2026-08-29T10:33:44,created
order_94469578,310.89,6.22,1.12,INR,2026-08-29T11:25:44,created
order_19043273,2821.08,56.42,10.16,INR,2026-08-29T11:54:44,created
order_32905676,921.47,18.43,3.32,INR,2026-08-29T12:39:44,created
order_87590667,3920.07,78.4,14.11,INR,2026-08-29T13:37:44,created
order_72920664,3178.4,63.57,11.44,INR,2026-08-29T14:37:44,created
order_34466330,3176.56,63.53,11.44,INR,2026-08-29T15:23:44,created
order_92942902,3381.56,67.63,12.17,INR,2026-08-29T16:14:44,created
order_92257313,4895.5,97.91,17.62,INR,2026-08-29T16:33:44,created
order_2941901,2488.98,49.78,8.96,INR,2026-08-29T17:01:44,created
order_98060402,2050.87,41.02,7.38,INR,2026-08-29T17:43:44,created
order_56393016,4455.45,89.11,16.04,INR,2026-08-29T18:27:44,created
order_30138367,2390.1,47.8,8.6,INR,2026-08-29T19:18:44,created
order_6179752,585.9,11.72,2.11,INR,2026-08-29T19:29:44,created
order_98194192,3939.81,78.8,14.18,INR,2026-08-29T19:48:44,created
order_87415130,2980.05,59.6,10.73,INR,2026-08-29T20:28:44,created
order_18842392,3553.23,71.06,12.79,INR,2026-08-29T21:22:44,created
order_67860372,2575.27,51.51,9.27,INR,2026-08-29T22:11:44,created
order_97843397,283.8,5.68,1.02,INR,2026-08-29T22:30:44,created
order_42624734,3100.41,62.01,11.16,INR,2026-08-29T23:10:44,created
order_5695373,1718.18,34.36,6.18,INR,2026-08-29T23:48:44,created
order_73097713,1399.39,27.99,5.04,INR,2026-08-30T00:05:44,created
order_12349913,3191.15,63.82,11.49,INR,2026-08-30T00:16:44,created
order_26903499,2298.85,45.98,8.28,INR,2026-08-30T00:31:44,created
order_50222534,3128.83,62.58,11.26,INR,2026-08-30T01:12:44,created
order_13286079,1903.03,38.06,6.85,INR,2026-08-30T01:31:44,created
order_19804566,4732.63,94.65,17.04,INR,2026-08-30T01:51:44,created
order_44693105,920.09,18.4,3.31,INR,2026-08-30T02:26:44,created
order_97106497,4387.79,87.76,15.8,INR,2026-08-30T02:38:44,created
order_98563301,3465.65,69.31,12.48,INR,2026-08-30T03:05:44,created
order_70934667,3259.6,65.19,11.73,INR,2026-08-30T03:25:44,created
order_22259225,1206.88,24.14,4.35,INR,2026-08-30T04:24:44,created
order_42944872,274.45,5.49,0.99,INR,2026-08-30T04:42:44,created
order_57844279,3160.4,63.21,11.38,INR,2026-08-30T05:35:44,created
order_75334412,3250.07,65.0,11.7,INR,2026-08-30T05:53:44,created
order_47273060,1108.6,22.17,3.99,INR,2026-08-30T06:42:44,created
order_3488858,1833.1,36.66,6.6,INR,2026-08-30T07:33:44,created
order_97574749,2857.74,57.15,10.29,INR,2026-08-30T08:09:44,created
order_98098725,2278.12,45.56,8.2,INR,2026-08-30T08:47:44,created
order_87979607,2929.77,58.6,10.55,INR,2026-08-30T09:47:44,created
order_48913172,1190.2,23.8,4.28,INR,2026-08-30T09:52:44,created
order_3784669,2341.35,46.83,8.43,INR,2026-08-30T10:06:44,created
order_55794218,227.76,4.56,0.82,INR,2026-08-30T10:14:44,created
order_57647602,3745.77,74.92,13.49,INR,2026-08-30T10:20:44,created
order_80729088,332.88,6.66,1.2,INR,2026-08-30T10:41:44,created
order_810133,1916.76,38.34,6.9,INR,2026-08-30T11:41:44,created
order_68486844,3602.4,72.05,12.97,INR,2026-08-30T12:33:44,created
order_73161613,1597.56,31.95,5.75,INR,2026-08-30T12:48:44,created
order_6840008,239.77,4.8,0.86,INR,2026-08-30T13:22:44,created
order_92240817,2845.99,56.92,10.25,INR,2026-08-30T14:07:44,created
order_25121747,991.1,19.82,3.57,INR,2026-08-30T14:31:44,created
order_57826506,3024.53,60.49,10.89,INR,2026-08-30T15:02:44,created
order_44213592,4552.15,91.04,16.39,INR,2026-08-30T15:10:44,created
order_13343051,2109.79,42.2,7.6,INR,2026-08-30T16:08:44,created
order_46273332,4620.71,92.41,16.63,INR,2026-08-30T16:42:44,created
order_57416740,1704.33,34.09,6.14,INR,2026-08-30T17:35:44,created
order_97679071,2136.3,42.73,7.69,INR,2026-08-30T17:52:44,created
order_25884453,467.37,9.35,1.68,INR,2026-08-30T18:13:44,created
order_87694887,3537.58,70.75,12.73,INR,2026-08-30T19:00:44,created
order_78235999,1582.91,31.66,5.7,INR,2026-08-30T19:53:44,created
order_36537539,1009.16,20.18,3.63,INR,2026-08-30T20:17:44,created
order_74296184,2827.51,56.55,10.18,INR,2026-08-30T20:45:44,created
order_66039076,2503.08,50.06,9.01,INR,2026-08-30T21:40:44,created
order_50913601,1334.62,26.69,4.8,INR,2026-08-30T21:54:44,created
order_31057108,4984.21,99.68,17.94,INR,2026-08-30T22:40:44,created
order_38433665,4660.39,93.21,16.78,INR,2026-08-30T23:24:44,created
order_60038896,1962.52,39.25,7.06,INR,2026-08-31T00:01:44,created
order_66737067,4745.9,94.92,17.09,INR,2026-08-31T00:06:44,created
order_40108668,467.05,9.34,1.68,INR,2026-08-31T00:32:44,created
order_28836255,2076.5,41.53,7.48,INR,2026-08-31T01:29:44,created
order_37817301,2240.65,44.81,8.07,INR,2026-08-31T01:39:44,created
order_88685077,773.8,15.48,2.79,INR,2026-08-31T02:23:44,created
order_68130096,178.01,3.56,0.64,INR,2026-08-31T02:39:44,created
order_10787242,227.69,4.55,0.82,INR,2026-08-31T02:44:44,created
order_88802560,3873.47,77.47,13.94,INR,2026-08-31T03:30:44,created
order_88577029,3943.79,78.88,14.2,INR,2026-08-31T04:14:44,created
order_3896954,418.68,8.37,1.51,INR,2026-08-31T05:03:44,created
order_19234279,95.79,1.92,0.35,INR,2026-08-31T06:01:44,created
order_31826952,2233.72,44.67,8.04,INR,2026-08-31T06:30:44,created
order_18404200,4616.98,92.34,16.62,INR,2026-08-31T06:40:44,created
order_72340746,3114.53,62.29,11.21,INR,2026-08-31T06:48:44,created
order_75042633,3666.22,73.32,13.2,INR,2026-08-31T07:45:44,created
order_74411651,2805.97,56.12,10.1,INR,2026-08-31T07:57:44,created
order_20346865,4708.94,94.18,16.95,INR,2026-08-31T08:13:44,created
order_38491365,3660.76,73.22,13.18,INR,2026-08-31T08:50:44,created
order_60962690,838.51,16.77,3.02,INR,2026-08-31T09:49:44,created
order_21159870,362.91,7.26,1.31,INR,2026-08-31T10:07:44,created
order_98423923,202.25,4.04,0.73,INR,2026-08-31T10:36:44,created
order_60927627,1747.02,34.94,6.29,INR,2026-08-31T11:07:44,created
order_8592914,4760.94,95.22,17.14,INR,2026-08-31T11:12:44,created
order_43169570,2775.73,55.51,9.99,INR,2026-08-31T11:52:44,created
order_71653410,161.82,3.24,0.58,INR,2026-08-31T12:09:44,created
order_14601361,663.78,13.28,2.39,INR,2026-08-31T12:59:44,created
order_32555900,2703.04,54.06,9.73,INR,2026-08-31T13:26:44,created
order_22868763,3838.34,76.77,13.82,INR,2026-08-31T14:13:44,created
order_78314756,4194.51,83.89,15.1,INR,2026-08-31T14:48:44,created
order_49259114,3235.74,64.71,11.65,INR,2026-08-31T15:34:44,created
order_68348367,2728.4,54.57,9.82,INR,2026-08-31T15:47:44,created
order_34423314,2716.56,54.33,9.78,INR,2026-08-31T16:25:44,created
order_38498532,3165.06,63.3,11.39,INR,2026-08-31T17:25:44,created
order_99382624,1851.51,37.03,6.67,INR,2026-08-31T17:58:44,created
order_32436945,4285.76,85.72,15.43,INR,2026-08-31T18:22:44,created
