payment_id,order_id,method,captured_at,amount
pay_70308051,order_98194192,netbanking,2026-08-29T19:55:44,3939.81
pay_14543750,order_87415130,card,2026-08-29T20:30:44,2980.05
pay_65596064,order_18842392,card,2026-08-29T21:23:44,3553.23
pay_61257701,order_67860372,card,2026-08-29T22:12:44,2575.27
pay_71303347,order_97843397,upi,2026-08-29T22:35:44,283.8
pay_95300054,order_42624734,netbanking,2026-08-29T23:16:44,3100.41
pay_79089905,order_5695373,upi,2026-08-29T23:58:44,1718.18
pay_26975786,order_73097713,upi,2026-08-30T00:15:44,1399.39
pay_35326405,order_12349913,upi,2026-08-30T00:17:44,3191.15
pay_63972035,order_26903499,upi,2026-08-30T00:41:44,2298.85
pay_74557018,order_50222534,upi,2026-08-30T01:20:44,3128.83
pay_72373035,order_13286079,card,2026-08-30T01:32:44,1903.03
pay_86195654,order_19804566,netbanking,2026-08-30T01:54:44,4732.63
pay_5271200,order_44693105,card,2026-08-30T02:29:44,920.09
pay_96446597,order_97106497,netbanking,2026-08-30T02:47:44,4387.79
pay_99315246,order_98563301,card,2026-08-30T03:15:44,3465.65
pay_43093678,order_70934667,upi,2026-08-30T03:26:44,3259.6
pay_94503578,order_22259225,netbanking,2026-08-30T04:28:44,1206.88
pay_29685797,order_42944872,card,2026-08-30T04:47:44,274.45
pay_35499366,order_57844279,netbanking,2026-08-30T05:40:44,3160.4
pay_39765321,order_75334412,netbanking,2026-08-30T05:55:44,3250.07
pay_33213012,order_47273060,upi,2026-08-30T06:47:44,1108.6
pay_70463914,order_3488858,netbanking,2026-08-30T07:43:44,1833.1
pay_55373610,order_97574749,upi,2026-08-30T08:12:44,2857.74
pay_8969566,order_98098725,upi,2026-08-30T08:51:44,2278.12
pay_74166903,order_87979607,upi,2026-08-30T09:55:44,2929.77
pay_36822025,order_48913172,upi,2026-08-30T09:57:44,1190.2
pay_40516170,order_3784669,upi,2026-08-30T10:11:44,2341.35
pay_17603442,order_55794218,netbanking,2026-08-30T10:17:44,227.76
pay_90720578,order_57647602,card,2026-08-30T10:29:44,3745.77
pay_83490254,order_80729088,card,2026-08-30T10:46:44,332.88
pay_68921727,order_810133,card,2026-08-30T11:45:44,1916.76
pay_32231865,order_68486844,netbanking,2026-08-30T12:37:44,3602.4
pay_17889517,order_73161613,card,2026-08-30T12:55:44,1597.56
pay_75533965,order_6840008,upi,2026-08-30T13:23:44,239.77
pay_26545981,order_92240817,netbanking,2026-08-30T14:15:44,2845.99
pay_31606384,order_25121747,upi,2026-08-30T14:39:44,991.1
pay_20835287,order_57826506,upi,2026-08-30T15:08:44,3024.53
pay_7074076,order_44213592,upi,2026-08-30T15:13:44,4552.15
pay_39319097,order_13343051,card,2026-08-30T16:17:44,2109.79
pay_50696909,order_46273332,netbanking,2026-08-30T16:48:44,4620.71
pay_75137018,order_57416740,netbanking,2026-08-30T17:40:44,1704.33
pay_64671040,order_97679071,upi,2026-08-30T18:01:44,2136.3
pay_85110034,order_25884453,card,2026-08-30T18:18:44,467.37
pay_23629598,order_87694887,netbanking,2026-08-30T19:02:44,3537.58
pay_28476745,order_78235999,card,2026-08-30T20:01:44,1582.91
pay_56748534,order_36537539,card,2026-08-30T20:24:44,1009.16
pay_84825678,order_74296184,netbanking,2026-08-30T20:51:44,2827.51
pay_94935992,order_66039076,netbanking,2026-08-30T21:49:44,2503.08
pay_87421667,order_50913601,netbanking,2026-08-30T21:56:44,1334.62
pay_84775615,order_31057108,netbanking,2026-08-30T22:47:44,4984.21
pay_98245733,order_38433665,card,2026-08-30T23:33:44,4660.39
pay_90334209,order_60038896,card,2026-08-31T00:07:44,1962.52
pay_34810688,order_66737067,upi,2026-08-31T00:11:44,4745.9
pay_30564521,order_40108668,netbanking,2026-08-31T00:39:44,467.05
pay_34793799,order_28836255,upi,2026-08-31T01:30:44,2076.5
pay_48940502,order_37817301,card,2026-08-31T01:40:44,2240.65
pay_66132068,order_88685077,card,2026-08-31T02:29:44,773.8
pay_79336582,order_68130096,netbanking,2026-08-31T02:44:44,178.01
pay_78087439,order_10787242,card,2026-08-31T02:52:44,227.69
pay_54252887,order_88802560,upi,2026-08-31T03:32:44,3873.47
pay_75719661,order_88577029,upi,2026-08-31T04:20:44,3943.79
pay_82637490,order_3896954,upi,2026-08-31T05:08:44,418.68
pay_57417645,order_19234279,upi,2026-08-31T06:08:44,95.79
pay_98162798,order_31826952,upi,2026-08-31T06:39:44,2233.72
pay_63451070,order_18404200,card,2026-08-31T06:43:44,4616.98
pay_71784487,order_72340746,card,2026-08-31T06:57:44,3114.53
pay_13790460,order_75042633,card,2026-08-31T07:48:44,3666.22
pay_14530806,order_74411651,upi,2026-08-31T07:59:44,2805.97
pay_6128767,order_20346865,card,2026-08-31T08:19:44,4708.94
pay_30646783,order_38491365,upi,2026-08-31T08:52:44,3660.76
pay_35078704,order_60962690,netbanking,2026-08-31T09:51:44,838.51
pay_74865174,order_21159870,upi,2026-08-31T10:13:44,362.91
pay_79447292,order_98423923,upi,2026-08-31T10:44:44,202.25
pay_59673408,order_60927627,netbanking,2026-08-31T11:13:44,1747.02
pay_94988976,order_8592914,card,2026-08-31T11:20:44,4760.94
pay_29157394,order_43169570,upi,2026-08-31T12:00:44,2775.73
pay_93341219,order_71653410,netbanking,2026-08-31T12:11:44,161.82
pay_68471967,order_14601361,netbanking,2026-08-31T13:03:44,663.78
pay_22940202,order_32555900,card,2026-08-31T13:27:44,2703.04
pay_29625115,order_22868763,upi,2026-08-31T14:23:44,3838.34
pay_6339362,order_78314756,card,2026-08-31T14:58:44,4194.51
pay_4667325,order_49259114,card,2026-08-31T15:36:44,3235.74
pay_74877067,order_68348367,upi,2026-08-31T15:49:44,2728.4
pay_82710933,order_34423314,netbanking,2026-08-31T16:29:44,2716.56
pay_34507247,order_38498532,upi,2026-08-31T17:30:44,3165.06
pay_69546807,order_99382624,netbanking,2026-08-31T18:02:44,1851.51
pay_45232188,order_32436945,card,2026-08-31T18:23:44,4285.76
