payment_id,order_id,method,captured_at,amount
pay_33614017,order_10263318,upi,2026-08-08T11:04:28,1962.29
pay_33967113,order_12023157,upi,2026-08-08T11:43:28,2906.77
pay_83962790,order_21050766,card,2026-08-08T12:32:28,1982.92
pay_62620962,order_63011793,card,2026-08-08T12:40:28,4232.94
pay_25887263,order_82435561,netbanking,2026-08-08T12:53:28,4156.12
pay_61051789,order_29976279,card,2026-08-08T13:20:28,4555.14
pay_29546595,order_2954019,card,2026-08-08T13:37:28,3476.51
pay_72355253,order_52450102,upi,2026-08-08T14:03:28,82.97
pay_25623959,order_42436176,upi,2026-08-08T14:49:28,321.77
pay_59949285,order_49307455,netbanking,2026-08-08T15:52:28,4670.22
pay_28794486,order_19540335,card,2026-08-08T16:36:28,4472.06
pay_31745761,order_45563805,upi,2026-08-08T17:21:28,3370.58
pay_71037127,order_59494860,card,2026-08-08T18:05:28,1070.85
pay_33601896,order_14340576,netbanking,2026-08-08T18:43:28,479.56
pay_87526805,order_95250768,card,2026-08-08T19:03:28,4173.97
pay_55752436,order_55278157,upi,2026-08-08T19:27:28,3385.47
pay_30155414,order_25290725,netbanking,2026-08-08T20:05:28,4646.56
pay_55999733,order_2918095,netbanking,2026-08-08T20:37:28,3808.6
pay_59551330,order_77681197,card,2026-08-08T21:12:28,1547.13
pay_41060908,order_51832059,upi,2026-08-08T21:42:28,4386.37
pay_48516115,order_3008556,upi,2026-08-08T22:29:28,4525.16
pay_1745800,order_47419693,card,2026-08-08T23:15:28,1743.36
pay_38974593,order_39266289,upi,2026-08-08T23:46:28,57.89
pay_83386645,order_29128730,upi,2026-08-09T00:25:28,4931.04
pay_58354339,order_62111178,upi,2026-08-09T01:01:28,3385.37
pay_49074892,order_17746308,card,2026-08-09T01:03:28,1343.92
pay_89424323,order_20639807,card,2026-08-09T01:58:28,449.21
pay_12140060,order_47189512,upi,2026-08-09T02:24:28,3325.42
pay_95586594,order_48653174,upi,2026-08-09T03:04:28,3244.32
pay_76792941,order_80619479,card,2026-08-09T04:04:28,4155.1
pay_47841404,order_67075424,card,2026-08-09T05:07:28,2498.81
pay_59640703,order_15790220,card,2026-08-09T05:49:28,1976.42
pay_67733684,order_10906485,upi,2026-08-09T06:32:28,4011.17
pay_43366625,order_45999222,netbanking,2026-08-09T07:27:28,344.76
pay_6659315,order_71413366,upi,2026-08-09T07:57:28,1841.4
pay_25008568,order_82440199,upi,2026-08-09T08:14:28,4592.47
pay_85529348,order_87962842,card,2026-08-09T08:33:28,3170.51
pay_14372528,order_10675991,upi,2026-08-09T09:22:28,2916.16
pay_98248350,order_10506562,netbanking,2026-08-09T09:50:28,3791.08
pay_11813639,order_42865867,netbanking,2026-08-09T10:50:28,4331.29
pay_64443364,order_18194390,netbanking,2026-08-09T11:50:28,1987.03
pay_45639364,order_83274356,netbanking,2026-08-09T12:28:28,2724.22
pay_54185728,order_38316275,card,2026-08-09T12:55:28,3783.3
pay_44871613,order_17589182,netbanking,2026-08-09T13:07:28,3090.16
pay_88704633,order_57806960,netbanking,2026-08-09T13:29:28,1411.53
pay_17927896,order_79179909,upi,2026-08-09T13:47:28,1572.4
pay_57707396,order_33831804,netbanking,2026-08-09T14:25:28,586.52
pay_96849197,order_1021431,upi,2026-08-09T15:23:28,4404.65
pay_61668026,order_26305764,card,2026-08-09T16:19:28,2860.12
pay_36227436,order_46982216,card,2026-08-09T16:55:28,2609.0
pay_41513693,order_8470512,netbanking,2026-08-09T17:09:28,2425.58
pay_17317939,order_29683137,upi,2026-08-09T17:35:28,4703.62
pay_62604561,order_55172136,upi,2026-08-09T17:45:28,1710.28
pay_70273091,order_3211890,upi,2026-08-09T17:53:28,1872.41
pay_38014359,order_82418363,card,2026-08-09T18:04:28,2288.86
pay_58956428,order_42871455,netbanking,2026-08-09T18:52:28,4671.68
pay_36555687,order_87942334,card,2026-08-09T19:12:28,2371.09
pay_51851055,order_12061115,upi,2026-08-09T19:32:28,2526.84
pay_39871506,order_34787710,card,2026-08-09T19:43:28,3266.94
pay_67579463,order_95556322,netbanking,2026-08-09T20:44:28,629.76
pay_77460330,order_78333884,netbanking,2026-08-09T22:02:28,1739.29
pay_16162453,order_12077485,netbanking,2026-08-09T22:36:28,2845.33
pay_89566740,order_79350979,netbanking,2026-08-09T23:14:28,3965.96
pay_52410496,order_26776555,upi,2026-08-09T23:43:28,1397.93
pay_30842309,order_44252393,upi,2026-08-10T00:47:28,4427.05
pay_18675474,order_84901811,card,2026-08-10T01:25:28,2124.29
pay_98688863,order_46759396,upi,2026-08-10T01:44:28,4380.99
pay_22099751,order_76485773,card,2026-08-10T02:06:28,1124.51
pay_20025534,order_48421955,card,2026-08-10T02:25:28,815.41
pay_45326430,order_76905990,upi,2026-08-10T03:17:28,4071.05
pay_82838225,order_59320862,netbanking,2026-08-10T04:11:28,3132.44
pay_26420979,order_99149865,netbanking,2026-08-10T04:56:28,2255.2
pay_92908871,order_97901951,upi,2026-08-10T05:49:28,3923.33
pay_81071132,order_22129877,netbanking,2026-08-10T06:39:28,1660.88
pay_48014254,order_3120655,netbanking,2026-08-10T07:03:28,241.94
pay_893843,order_97795086,netbanking,2026-08-10T08:10:28,1101.12
pay_83321885,order_88775184,upi,2026-08-10T09:00:28,4042.06
pay_7368950,order_27361382,netbanking,2026-08-10T09:29:28,3537.01
pay_77318468,order_52705128,netbanking,2026-08-10T10:15:28,2462.72
pay_87244413,order_94026652,card,2026-08-10T10:43:28,3447.59
pay_54496990,order_15587514,card,2026-08-10T10:54:28,2383.65
pay_77429925,order_40260592,upi,2026-08-10T11:29:28,3261.82
pay_90036638,order_49517653,upi,2026-08-10T11:58:28,1485.29
pay_90962035,order_57572705,card,2026-08-10T12:42:28,376.03
pay_27679911,order_61651189,netbanking,2026-08-10T12:58:28,4791.05
pay_22474655,order_71938567,netbanking,2026-08-10T13:13:28,4816.36
pay_76481460,order_36018638,netbanking,2026-08-10T13:46:28,1951.47
pay_11647396,order_55303594,upi,2026-08-10T14:20:28,153.35
pay_3067039,order_23646247,card,2026-08-10T15:12:28,4722.44
pay_16875736,order_33343072,netbanking,2026-08-10T15:44:28,3698.34
